4917_2_1_1	4142_1_1_1
4917_2_1_1	4383_1_1_1
4917_2_1_1	4932_1_1_1
4917_2_1_1	27637_1_1_1
4917_2_1_1	25830_1_1_1
4917_2_1_1	27638_1_1_1
4918_1_1_1	4918_1_1_1
4919_1_1_1	4919_1_1_1
491_1_1_1	491_1_1_1
491_1_1_1	2151_1_1_1
4921_1_1_1	4921_1_1_1
4923_1_1_1	4923_1_1_1
4925_1_1_1	4925_1_1_1
4927_1_1_1	4927_1_1_1
4929_1_1_1	4929_1_1_1
4933_1_1_1	4933_1_1_1
4933_1_1_1	4930_1_1_1
4935_1_1_1	4935_1_1_1
4937_1_1_1	4937_1_1_1
4938_1_1_1	4938_1_1_1
4940_1_1_1	4940_1_1_1
4941_1_1_1	4941_1_1_1
4945_1_1_1	4945_1_1_1
4947_1_1_1	4947_1_1_1
4947_1_1_1	4946_1_1_1
4947_1_1_1	5343_1_1_1
4947_1_1_1	1766_1_1_1
4947_1_1_1	5344_1_1_1
4947_1_1_1	5969_1_1_1
4947_1_1_1	6888_1_1_1
4947_1_1_1	695_1_1_1
4948_2_2_2	4948_2_2_2
4952_1_1_1	4952_1_1_1
4953_1_1_1	4953_1_1_1
4954_1_1_1	4954_1_1_1
4955_1_1_1	4955_1_1_1
4956_1_1_1	4956_1_1_1
4957_1_1_1	4957_1_1_1
4958_1_1_1	4958_1_1_1
4961_1_1_1	4961_1_1_1
4961_1_1_1	4558_1_1_1
4963_1_1_1	4963_1_1_1
4963_1_1_1	15016_1_1_1
4963_2_2_2	4963_2_2_2
4965_1_1_1	4965_1_1_1
4965_1_1_1	7307_1_1_1
4965_1_1_1	7308_1_1_1
4965_1_1_1	7314_1_1_1
4965_1_1_1	7315_1_1_1
4967_1_1_1	4967_1_1_1
4971_1_1_1	4971_1_1_1
4971_1_1_1	4351_1_1_1
4971_1_1_1	4656_1_1_1
4972_1_1_1	4972_1_1_1
4973_1_1_1	4973_1_1_1
4981_1_1_1	4981_1_1_1
4984_1_1_1	4984_1_1_1
4988_1_1_1	4988_1_1_1
4991_1_1_1	4991_1_1_1
4992_1_1_1	4992_1_1_1
4996_1_1_1	4996_1_1_1
4999_1_1_1	4999_1_1_1
50001_1_1_1	50001_1_1_1
50004_1_1_1	50004_1_1_1
50007_2_1_1	50007_2_1_1
50007_2_1_1	50007_1_1_1
5000_1_1_1	5000_1_1_1
5000_1_1_1	5552_1_1_1
50014_1_1_1	50014_1_1_1
50015_1_1_1	50015_1_1_1
50017_1_1_1	50017_1_1_1
50017_1_1_1	50739_1_1_1
50019_1_1_1	50019_1_1_1
50022_1_1_1	50022_1_1_1
50025_1_1_1	50025_1_1_1
50035_1_1_1	50035_1_1_1
5004_1_1_1	5004_1_1_1
5004_1_1_1	4843_1_1_1
50075_1_1_1	50075_1_1_1
50075_1_1_1	36293_1_1_1
50086_1_1_1	50086_1_1_1
50093_1_1_1	50093_1_1_1
50098_1_1_1	50098_1_1_1
50099_1_1_1	50099_1_1_1
5009_1_1_1	5009_1_1_1
5009_1_1_1	5008_1_1_1
50100_1_1_1	50100_1_1_1
50101_1_1_1	50101_1_1_1
50102_1_1_1	50102_1_1_1
50103_1_1_1	50103_1_1_1
50105_1_1_1	50105_1_1_1
50107_1_1_1	50107_1_1_1
50107_1_1_1	34461_1_1_1
50108_1_1_1	50108_1_1_1
50108_1_1_1	34461_1_2_2
50114_1_1_1	50114_1_1_1
50115_1_1_1	50115_1_1_1
50120_1_1_1	50120_1_1_1
50120_1_1_1	50119_1_1_1
50127_1_1_1	50127_1_1_1
5012_1_1_1	5012_1_1_1
50130_1_1_1	50130_1_1_1
50130_1_1_1	17945_1_1_1
50130_1_1_1	50129_1_1_1
5019_1_1_1	5019_1_1_1
50203_1_1_1	50203_1_1_1
50210_1_1_1	50210_1_1_1
50213_1_1_1	50213_1_1_1
50218_1_1_1	50218_1_1_1
50219_1_1_1	50219_1_1_1
50229_1_1_1	50229_1_1_1
50238_1_1_1	50238_1_1_1
50254_1_1_1	50254_1_1_1
50254_1_1_1	18728_1_1_1
50256_1_1_1	50256_1_1_1
50261_1_1_1	50261_1_1_1
50261_1_1_1	50241_1_1_1
50263_1_1_1	50263_1_1_1
50263_1_1_1	50264_1_1_1
50263_1_1_1	50265_1_1_1
50269_1_1_1	50269_1_1_1
50270_1_1_1	50270_1_1_1
50273_1_1_1	50273_1_1_1
50274_2_1_1	50274_2_1_1
50274_2_1_1	50274_1_1_1
5027_1_1_1	5027_1_1_1
50298_1_1_1	50298_1_1_1
50300_1_1_1	50300_1_1_1
50308_1_1_1	50308_1_1_1
5030_1_1_1	5030_1_1_1
5031_1_1_1	5031_1_1_1
50324_1_1_1	50324_1_1_1
50329_1_1_1	50329_1_1_1
50331_2_2_2	50331_2_2_2
50337_1_1_1	50337_1_1_1
50337_1_1_1	6513_1_1_1
50338_1_1_1	50338_1_1_1
5033_1_1_1	5033_1_1_1
5033_1_1_1	4976_1_1_1
5034_1_1_1	5034_1_1_1
5034_1_1_1	36148_1_1_1
5034_1_1_1	5037_1_1_1
50353_1_1_1	50353_1_1_1
50355_1_1_1	50355_1_1_1
50356_1_1_1	50356_1_1_1
50356_1_1_1	34584_1_1_1
50357_1_1_1	50357_1_1_1
50361_1_1_1	50361_1_1_1
50369_1_1_1	50369_1_1_1
50401_1_1_1	50401_1_1_1
50402_1_1_1	50402_1_1_1
50410_1_1_1	50410_1_1_1
5041_1_1_1	5041_1_1_1
5043_1_1_1	5043_1_1_1
50445_1_1_1	50445_1_1_1
50445_1_1_1	28139_1_1_1
50448_1_1_1	50448_1_1_1
50449_1_1_1	50449_1_1_1
5044_1_1_1	5044_1_1_1
50452_1_1_1	50452_1_1_1
50454_1_1_1	50454_1_1_1
50469_1_1_1	50469_1_1_1
50473_1_1_1	50473_1_1_1
50476_1_1_1	50476_1_1_1
50477_1_1_1	50477_1_1_1
50478_1_1_1	50478_1_1_1
5047_1_1_1	5047_1_1_1
50486_1_1_1	50486_1_1_1
50486_1_1_1	50486_2_1_1
50486_1_1_1	50486_3_1_1
50486_1_1_1	50490_1_1_1
5049_1_1_1	5049_1_1_1
5049_1_1_1	16677_1_2_2
50512_1_1_1	50512_1_1_1
50526_1_1_1	50526_1_1_1
50526_2_2_2	50526_2_2_2
50539_1_1_1	50539_1_1_1
5053_1_1_1	5053_1_1_1
50545_1_1_1	50545_1_1_1
50545_1_1_1	27034_1_1_1
50546_1_1_1	50546_1_1_1
50548_1_1_1	50548_1_1_1
5054_1_1_1	5054_1_1_1
5054_1_1_1	4448_1_1_1
50552_2_2_2	50552_2_2_2
50552_2_2_2	25800_1_1_1
50552_2_2_2	25650_1_1_1
50556_1_1_1	50556_1_1_1
50556_1_1_1	50555_1_1_1
50574_1_1_1	50574_1_1_1
50595_1_1_1	50595_1_1_1
5059_1_1_1	5059_1_1_1
5059_1_1_1	5060_1_1_1
50602_1_1_1	50602_1_1_1
50606_1_1_1	50606_1_1_1
50608_1_1_1	50608_1_1_1
50612_1_1_1	50612_1_1_1
5061_1_1_1	5061_1_1_1
5061_1_1_1	17880_1_1_1
50629_1_1_1	50629_1_1_1
50631_1_1_1	50631_1_1_1
50631_1_1_1	50630_1_1_1
50632_1_1_1	50632_1_1_1
50638_1_1_1	50638_1_1_1
50640_1_1_1	50640_1_1_1
50640_1_1_1	15116_1_1_1
50640_1_1_1	18715_1_1_1
50640_1_1_1	18716_1_1_1
50640_1_1_1	50642_1_1_1
50640_1_1_1	50643_1_1_1
50649_1_1_1	50649_1_1_1
50687_1_1_1	50687_1_1_1
50688_1_1_1	50688_1_1_1
50689_1_1_1	50689_1_1_1
50694_1_1_1	50694_1_1_1
50694_1_1_1	18392_1_1_1
50694_1_1_1	28079_1_1_1
50694_1_1_1	28080_1_1_1
50694_1_1_1	50695_1_1_1
50696_1_1_1	50696_1_1_1
50696_1_1_1	51179_1_1_1
50698_1_1_1	50698_1_1_1
50698_1_1_1	50702_1_1_1
50698_1_1_1	51075_1_1_1
50708_1_1_1	50708_1_1_1
50708_1_1_1	26672_1_1_1
50708_1_1_1	27125_1_1_1
50710_3_1_1	50710_3_1_1
50710_3_1_1	50710_2_1_1
50713_1_1_1	50713_1_1_1
50736_1_1_1	50736_1_1_1
50745_1_1_1	50745_1_1_1
50745_1_1_1	50734_1_1_1
5074_1_1_1	5074_1_1_1
50752_1_1_1	50752_1_1_1
50754_1_1_1	50754_1_1_1
50766_1_1_1	50766_1_1_1
50767_1_1_1	50767_1_1_1
50771_1_1_1	50771_1_1_1
50776_1_1_1	50776_1_1_1
5077_1_1_1	5077_1_1_1
50781_1_1_1	50781_1_1_1
50781_1_1_1	5665_1_1_1
50782_1_1_1	50782_1_1_1
50784_1_1_1	50784_1_1_1
50789_1_1_1	50789_1_1_1
50789_1_1_1	27446_1_1_1
50789_1_1_1	51683_1_1_1
5078_1_1_1	5078_1_1_1
50790_1_1_1	50790_1_1_1
50794_1_1_1	50794_1_1_1
50804_1_1_1	50804_1_1_1
50814_1_1_1	50814_1_1_1
50814_1_1_1	50815_1_1_1
50814_1_1_1	50816_1_1_1
50814_1_1_1	50817_1_1_1
50814_1_1_1	50818_1_1_1
50830_1_1_1	50830_1_1_1
50835_1_1_1	50835_1_1_1
50835_1_1_1	51710_1_1_1
50835_1_1_1	6372_1_1_1
5084_2_2_2	5084_2_2_2
5085_2_2_2	5085_2_2_2
50865_2_2_2	50865_2_2_2
50865_2_2_2	50866_1_1_1
50865_2_2_2	50867_2_2_2
50887_1_1_1	50887_1_1_1
50888_1_1_1	50888_1_1_1
5088_1_1_1	5088_1_1_1
5088_1_1_1	5086_1_1_1
5088_1_1_1	6033_1_1_1
5088_1_1_1	4578_1_1_1
5088_1_1_1	1333_1_1_1
5088_1_1_1	7296_1_1_1
50891_1_1_1	50891_1_1_1
50901_1_2_2	50901_1_2_2
50902_1_1_1	50902_1_1_1
50906_1_1_1	50906_1_1_1
50906_1_1_1	27475_1_1_1
50908_1_1_1	50908_1_1_1
5090_1_1_1	5090_1_1_1
50912_1_1_1	50912_1_1_1
50917_1_1_1	50917_1_1_1
50917_1_1_1	17953_1_1_1
50917_1_1_1	6620_1_1_1
50917_1_1_1	7231_1_1_1
11290_1_1_1	11290_1_1_1
11291_1_1_1	11291_1_1_1
11292_1_1_1	11292_1_1_1
11294_1_1_1	11294_1_1_1
11295_1_1_1	11295_1_1_1
11300_1_1_1	11300_1_1_1
11301_1_1_1	11301_1_1_1
11302_1_1_1	11302_1_1_1
11304_1_1_1	11304_1_1_1
11307_1_1_1	11307_1_1_1
11308_1_1_1	11308_1_1_1
11309_1_1_1	11309_1_1_1
11310_1_1_1	11310_1_1_1
11311_1_1_1	11311_1_1_1
11311_1_1_1	18466_1_1_1
11311_1_1_1	18467_1_1_1
11311_1_1_1	5522_1_1_1
11312_1_1_1	11312_1_1_1
11314_1_1_1	11314_1_1_1
11315_1_1_1	11315_1_1_1
11316_1_1_1	11316_1_1_1
11317_1_1_1	11317_1_1_1
11318_1_1_1	11318_1_1_1
11319_1_1_1	11319_1_1_1
11320_1_1_1	11320_1_1_1
11321_1_1_1	11321_1_1_1
11322_1_1_1	11322_1_1_1
11323_1_1_1	11323_1_1_1
11325_1_1_1	11325_1_1_1
11326_1_1_1	11326_1_1_1
11327_1_1_1	11327_1_1_1
11328_1_1_1	11328_1_1_1
11330_1_1_1	11330_1_1_1
11331_1_1_1	11331_1_1_1
11332_1_1_1	11332_1_1_1
11333_1_1_1	11333_1_1_1
11334_1_1_1	11334_1_1_1
11335_1_1_1	11335_1_1_1
11336_1_1_1	11336_1_1_1
11339_1_1_1	11339_1_1_1
11340_1_1_1	11340_1_1_1
11341_1_1_1	11341_1_1_1
11342_1_1_1	11342_1_1_1
11344_1_1_1	11344_1_1_1
11345_1_1_1	11345_1_1_1
11346_1_1_1	11346_1_1_1
11346_1_1_1	17237_1_1_1
11348_1_1_1	11348_1_1_1
11351_1_1_1	11351_1_1_1
11355_1_1_1	11355_1_1_1
11357_1_1_1	11357_1_1_1
15760_1_2_2	15760_1_2_2
15761_1_1_1	15761_1_1_1
15762_1_1_1	15762_1_1_1
15765_1_1_1	15765_1_1_1
15769_1_1_1	15769_1_1_1
15770_2_1_1	15770_2_1_1
15770_2_1_1	15770_1_1_1
15787_1_1_1	15787_1_1_1
15788_1_1_1	15788_1_1_1
15789_2_1_1	15789_2_1_1
15789_2_1_1	15789_1_1_1
15800_1_1_1	15800_1_1_1
15801_1_1_1	15801_1_1_1
15804_1_1_1	15804_1_1_1
15806_1_1_1	15806_1_1_1
15811_1_1_1	15811_1_1_1
15816_1_1_1	15816_1_1_1
15819_1_1_1	15819_1_1_1
15821_1_1_1	15821_1_1_1
15822_1_1_1	15822_1_1_1
15823_1_1_1	15823_1_1_1
15825_1_1_1	15825_1_1_1
15827_1_1_1	15827_1_1_1
15827_1_1_1	1710_1_1_1
15828_1_1_1	15828_1_1_1
15829_1_1_1	15829_1_1_1
15834_1_1_1	15834_1_1_1
15835_1_1_1	15835_1_1_1
15840_1_1_1	15840_1_1_1
15843_1_1_1	15843_1_1_1
15844_1_1_1	15844_1_1_1
15845_1_1_1	15845_1_1_1
15845_1_1_1	15824_1_1_1
15845_1_1_1	16184_1_1_1
15845_1_1_1	16185_1_1_1
15845_1_1_1	16720_1_1_1
15845_1_1_1	16722_1_1_1
15845_1_1_1	16723_1_1_1
15845_1_1_1	17081_1_1_1
15845_1_1_1	17084_1_1_1
15845_1_1_1	17087_1_1_1
15845_1_1_1	17174_1_1_1
15845_1_1_1	17213_1_1_1
15845_1_1_1	17834_1_1_1
15845_1_1_1	4379_1_1_1
15845_1_1_1	4563_1_1_1
15845_1_1_1	4620_1_1_1
15845_1_1_1	4736_1_1_1
15845_1_1_1	50527_1_1_1
15845_1_1_1	50528_1_1_1
15845_1_1_1	5378_1_1_1
15845_1_1_1	5713_1_1_1
15845_1_1_1	6377_1_1_1
15845_1_1_1	6378_1_1_1
15845_1_1_1	6380_1_1_1
15845_1_1_1	6381_1_1_1
15845_1_1_1	6383_1_1_1
15845_1_1_1	6403_1_1_1
15846_1_1_1	15846_1_1_1
15847_1_1_1	15847_1_1_1
15848_1_1_1	15848_1_1_1
15849_1_1_1	15849_1_1_1
15850_1_1_1	15850_1_1_1
15864_1_1_1	15864_1_1_1
15874_1_1_1	15874_1_1_1
15874_1_1_1	15873_1_1_1
15876_1_1_1	15876_1_1_1
15880_1_1_1	15880_1_1_1
15900_1_1_1	15900_1_1_1
15902_1_1_1	15902_1_1_1
15911_1_1_1	15911_1_1_1
15913_1_1_1	15913_1_1_1
15916_1_1_1	15916_1_1_1
15924_1_1_1	15924_1_1_1
15932_1_1_1	15932_1_1_1
15944_1_2_2	15944_1_2_2
15946_1_1_1	15946_1_1_1
15951_1_1_1	15951_1_1_1
15952_1_1_1	15952_1_1_1
15952_1_1_1	4039_1_1_1
15952_1_1_1	4041_1_1_1
15952_1_1_1	4166_1_1_1
15952_1_1_1	4167_1_1_1
15958_1_1_1	15958_1_1_1
15996_1_1_1	15996_1_1_1
15998_1_1_1	15998_1_1_1
15999_1_1_1	15999_1_1_1
16000_1_1_1	16000_1_1_1
16000_1_1_1	34045_2_1_1
16000_1_1_1	34045_1_1_1
16005_1_1_1	16005_1_1_1
15512_1_1_1	15512_1_1_1
15514_1_1_1	15514_1_1_1
15522_1_1_1	15522_1_1_1
15525_1_1_1	15525_1_1_1
15528_1_1_1	15528_1_1_1
15545_1_1_1	15545_1_1_1
15549_1_1_1	15549_1_1_1
15550_1_1_1	15550_1_1_1
15554_1_2_2	15554_1_2_2
15559_1_1_1	15559_1_1_1
15562_1_1_1	15562_1_1_1
15566_1_1_1	15566_1_1_1
15568_1_1_1	15568_1_1_1
15570_1_1_1	15570_1_1_1
15570_1_1_1	15569_1_1_1
15570_1_1_1	6749_1_1_1
15570_1_2_2	15570_1_2_2
15574_1_1_1	15574_1_1_1
15576_1_1_1	15576_1_1_1
15577_1_1_1	15577_1_1_1
15586_1_1_1	15586_1_1_1
15586_1_1_1	15367_1_1_1
15586_1_1_1	15368_1_1_1
15586_1_1_1	15435_1_1_1
15586_1_1_1	15436_1_1_1
15603_1_1_1	15603_1_1_1
15604_1_1_1	15604_1_1_1
15606_1_1_1	15606_1_1_1
15606_1_2_2	15606_1_2_2
15606_1_3_3	15606_1_3_3
15608_1_1_1	15608_1_1_1
15608_1_1_1	16238_1_1_1
15609_1_1_1	15609_1_1_1
15610_1_1_1	15610_1_1_1
15612_1_1_1	15612_1_1_1
15616_1_1_1	15616_1_1_1
15621_1_1_1	15621_1_1_1
15622_1_1_1	15622_1_1_1
15624_1_2_2	15624_1_2_2
15625_1_1_1	15625_1_1_1
15626_1_1_1	15626_1_1_1
15626_1_1_1	15809_1_1_1
15626_1_1_1	27726_1_1_1
15626_1_1_1	5368_1_1_1
15641_1_1_1	15641_1_1_1
15643_1_1_1	15643_1_1_1
15649_1_1_1	15649_1_1_1
15649_1_1_1	15647_1_1_1
15649_1_1_1	15648_1_1_1
15649_1_1_1	18335_1_1_1
15652_1_1_1	15652_1_1_1
15658_1_1_1	15658_1_1_1
15658_1_1_1	15659_1_1_1
15658_1_1_1	16196_1_1_1
15658_1_1_1	16197_1_1_1
15658_1_1_1	16199_1_1_1
15658_1_1_1	16200_1_1_1
15658_1_1_1	16201_1_1_1
15658_1_1_1	16202_1_1_1
15658_1_1_1	16203_1_1_1
15658_1_1_1	25284_1_1_1
15658_1_1_1	25287_1_1_1
15660_1_1_1	15660_1_1_1
15671_1_1_1	15671_1_1_1
15671_1_1_1	15670_1_1_1
15673_1_1_1	15673_1_1_1
15677_1_1_1	15677_1_1_1
15679_1_1_1	15679_1_1_1
15681_1_1_1	15681_1_1_1
15683_1_1_1	15683_1_1_1
15685_1_1_1	15685_1_1_1
15685_1_1_1	15682_1_1_1
15689_1_1_1	15689_1_1_1
15690_1_3_2	15690_1_3_2
15690_1_3_2	18299_1_1_1
15690_1_3_2	6266_1_1_1
15691_1_1_1	15691_1_1_1
15702_1_1_1	15702_1_1_1
15703_1_1_1	15703_1_1_1
15704_1_1_1	15704_1_1_1
15707_1_1_1	15707_1_1_1
15708_2_1_1	15708_2_1_1
15708_2_1_1	15708_1_1_1
18398_1_1_1	18398_1_1_1
18789_1_1_1	18789_1_1_1
18789_1_1_1	16094_1_1_1
18789_1_1_1	15382_1_1_1
19048_1_1_1	19048_1_1_1
19048_1_1_1	27564_1_1_1
19048_1_1_1	19047_1_1_1
19048_1_1_1	19047_2_1_1
19048_1_1_1	19048_2_1_1
19366_1_1_1	19366_1_1_1
19366_1_1_1	19367_1_1_1
19366_1_1_1	34172_1_1_1
19617_1_1_1	19617_1_1_1
19617_1_1_1	25600_1_1_1
19617_1_1_1	25819_1_1_1
25113_1_1_1	25113_1_1_1
25113_1_1_1	17820_1_1_1
25355_1_1_1	25355_1_1_1
27206_1_1_1	27206_1_1_1
27934_1_1_1	27934_1_1_1
27934_1_1_1	25854_1_1_1
27934_1_1_1	25855_1_1_1
27934_1_1_1	17815_1_1_1
30040_1_1_1	30040_1_1_1
16001_1_1_1	16001_1_1_1
16336_1_1_1	16336_1_1_1
16676_1_1_1	16676_1_1_1
17713_1_1_1	17713_1_1_1
17968_1_1_1	17968_1_1_1
17968_1_1_1	17967_1_1_1
18474_1_1_1	18474_1_1_1
18654_1_1_1	18654_1_1_1
18654_1_1_1	30314_1_1_1
18654_1_1_1	15654_1_1_1
18841_1_1_1	18841_1_1_1
19419_1_1_1	19419_1_1_1
19680_1_1_1	19680_1_1_1
19680_1_1_1	19686_1_1_1
25166_1_1_1	25166_1_1_1
26645_1_1_1	26645_1_1_1
26931_1_1_1	26931_1_1_1
27275_1_1_1	27275_1_1_1
27596_1_1_1	27596_1_1_1
28050_1_1_1	28050_1_1_1
30399_1_1_1	30399_1_1_1
30610_1_1_1	30610_1_1_1
30899_1_1_1	30899_1_1_1
34146_1_1_1	34146_1_1_1
34704_1_1_1	34704_1_1_1
36264_1_1_1	36264_1_1_1
36264_1_1_1	19538_1_1_1
50314_1_1_1	50314_1_1_1
50870_1_1_1	50870_1_1_1
51325_1_1_1	51325_1_1_1
11408_1_1_1	11408_1_1_1
11408_1_1_1	11405_1_1_1
11408_1_1_1	16236_1_1_1
11408_1_1_1	34057_1_1_1
15132_1_1_1	15132_1_1_1
15132_1_1_1	25666_1_1_1
15132_1_1_1	19404_1_1_1
15132_1_1_1	25664_1_1_1
15465_1_1_1	15465_1_1_1
15723_1_1_1	15723_1_1_1
16008_1_1_1	16008_1_1_1
16008_1_1_1	50517_1_1_1
16341_1_1_1	16341_1_1_1
16685_1_1_1	16685_1_1_1
16909_1_1_1	16909_1_1_1
16909_1_1_1	18165_1_2_2
17715_1_1_1	17715_1_1_1
17715_1_1_1	50021_1_1_1
17715_1_1_1	6890_1_1_1
17975_1_1_1	17975_1_1_1
17975_1_1_1	17977_1_1_1
17975_1_1_1	17976_1_1_1
17975_1_1_1	6549_1_1_1
18201_1_1_1	18201_1_1_1
18497_1_1_1	18497_1_1_1
18664_1_1_1	18664_1_1_1
18664_1_1_1	25933_1_1_1
18849_1_1_1	18849_1_1_1
18849_1_1_1	18200_1_1_1
19107_1_1_1	19107_1_1_1
19427_1_1_1	19427_1_1_1
19687_1_1_1	19687_1_1_1
25168_1_1_1	25168_1_1_1
25445_1_1_1	25445_1_1_1
25958_1_3_1	25958_1_3_1
25958_1_3_1	25958_1_1_1
26646_1_1_1	26646_1_1_1
27276_1_1_1	27276_1_1_1
27598_1_1_1	27598_1_1_1
30623_1_1_1	30623_1_1_1
30899_1_2_2	30899_1_2_2
30899_1_2_2	4246_1_1_1
34149_1_1_1	34149_1_1_1
34149_1_1_1	34523_1_1_1
34477_1_1_1	34477_1_1_1
34477_1_1_1	34112_1_1_1
34477_1_1_1	34490_1_1_1
34708_1_1_1	34708_1_1_1
36299_1_1_1	36299_1_1_1
50328_1_1_1	50328_1_1_1
50328_1_1_1	50360_1_1_1
50871_1_1_1	50871_1_1_1
50871_1_1_1	36419_1_1_1
51340_1_1_1	51340_1_1_1
15142_1_1_1	15142_1_1_1
15142_1_1_1	6396_1_1_1
15142_1_1_1	6210_1_1_1
15517_1_1_1	15517_1_1_1
15517_1_1_1	36086_1_1_1
15517_1_1_1	16945_1_1_1
15517_1_1_1	18113_1_1_1
15517_1_1_1	7322_1_1_1
15517_1_1_1	6049_1_1_1
15517_1_1_1	6705_1_1_1
15517_1_1_1	16617_1_1_1
15517_1_1_1	16955_1_1_1
16019_1_1_1	16019_1_1_1
16345_1_1_1	16345_1_1_1
16686_1_1_1	16686_1_1_1
16909_1_2_2	16909_1_2_2
17212_1_1_1	17212_1_1_1
17452_1_1_1	17452_1_1_1
17452_1_1_1	17145_1_1_1
17452_1_1_1	17147_1_1_1
17452_1_1_1	10296_1_1_1
17452_1_1_1	18015_1_1_1
17452_1_1_1	26995_1_1_1
17452_1_1_1	18805_1_1_1
17993_1_1_1	17993_1_1_1
18211_1_1_1	18211_1_1_1
18667_1_1_1	18667_1_1_1
18667_1_1_1	18663_1_1_1
18854_1_1_1	18854_1_1_1
18854_1_1_1	18868_1_1_1
18854_1_1_1	4430_1_1_1
18854_1_1_1	16034_1_1_1
18854_1_1_1	16033_1_1_1
19109_1_1_1	19109_1_1_1
19109_1_1_1	16181_1_1_1
19109_1_1_1	4288_1_1_1
19109_1_1_1	15554_1_1_1
19109_1_1_1	16179_1_1_1
19109_1_1_1	4184_1_1_1
19109_1_1_1	16180_1_1_1
19109_1_1_1	16671_1_1_1
19431_1_1_1	19431_1_1_1
19688_1_1_1	19688_1_1_1
19994_1_1_1	19994_1_1_1
25171_1_2_2	25171_1_2_2
25453_1_1_1	25453_1_1_1
25721_1_1_1	25721_1_1_1
25958_1_4_2	25958_1_4_2
25958_1_4_2	25958_1_2_2
26654_1_1_1	26654_1_1_1
26942_2_1_1	26942_2_1_1
26942_2_1_1	26942_1_1_1
27605_1_1_1	27605_1_1_1
27605_1_1_1	17417_1_1_1
27605_1_1_1	27605_2_1_1
28060_1_1_1	28060_1_1_1
30910_1_1_1	30910_1_1_1
34153_1_1_1	34153_1_1_1
34307_1_2_2	34307_1_2_2
34479_1_1_1	34479_1_1_1
34719_1_1_1	34719_1_1_1
36309_1_1_1	36309_1_1_1
11413_1_1_1	11413_1_1_1
11413_1_1_1	11409_1_1_1
11413_1_1_1	16920_1_2_2
11413_1_1_1	11400_1_1_1
15160_1_1_1	15160_1_1_1
15530_1_1_1	15530_1_1_1
15746_1_1_1	15746_1_1_1
16037_1_1_1	16037_1_1_1
16350_1_1_1	16350_1_1_1
16694_1_2_2	16694_1_2_2
17232_1_1_1	17232_1_1_1
18002_1_1_1	18002_1_1_1
18002_1_1_1	11087_1_1_1
18222_1_1_1	18222_1_1_1
18507_1_1_1	18507_1_1_1
18507_1_1_1	18508_1_1_1
18678_1_1_1	18678_1_1_1
18856_1_1_1	18856_1_1_1
19110_1_1_1	19110_1_1_1
19432_1_1_1	19432_1_1_1
19432_1_1_1	27265_1_1_1
19432_1_1_1	25502_1_1_1
19432_1_1_1	30977_1_1_1
19432_1_1_1	27159_1_1_1
19432_1_1_1	25104_1_1_1
19432_1_1_1	27033_1_1_1
19432_1_1_1	25832_1_1_1
19432_1_1_1	18312_1_1_1
19432_1_1_1	7310_1_1_1
19432_1_1_1	27218_1_1_1
19432_1_1_1	27217_1_1_1
19432_1_1_1	2208_1_1_1
19432_1_1_1	27620_1_1_1
19432_1_1_1	6141_1_1_1
19432_1_1_1	25340_1_1_1
19432_1_1_1	15505_1_1_1
19432_1_1_1	25337_1_1_1
19432_1_1_1	12014_1_1_1
19689_1_1_1	19689_1_1_1
25003_1_1_1	25003_1_1_1
25003_1_1_1	19976_1_1_1
25003_1_1_1	18373_1_1_1
25003_1_1_1	16673_1_1_1
25177_1_1_1	25177_1_1_1
25177_1_1_1	4126_1_1_1
25476_1_1_1	25476_1_1_1
25734_1_1_1	25734_1_1_1
26949_1_1_1	26949_1_1_1
28071_1_1_1	28071_1_1_1
28071_1_1_1	27522_1_1_1
30080_5_5_2	30080_5_5_2
30085_6_6_2	30085_6_6_2
30085_6_6_2	30085_5_5_2
30417_1_1_1	30417_1_1_1
30628_1_1_1	30628_1_1_1
30628_1_1_1	30627_1_1_1
30911_1_1_1	30911_1_1_1
34163_1_1_1	34163_1_1_1
34163_1_1_1	4047_1_1_1
34308_1_1_1	34308_1_1_1
34308_1_1_1	27859_1_1_1
34308_1_1_1	4022_1_1_1
34481_1_1_1	34481_1_1_1
36341_1_1_1	36341_1_1_1
50898_1_1_1	50898_1_1_1
50898_1_1_1	50897_1_1_1
50898_1_1_1	19584_1_1_1
51344_1_1_1	51344_1_1_1
51344_1_1_1	51343_1_1_1
11423_1_1_1	11423_1_1_1
15540_1_1_1	15540_1_1_1
15778_1_1_1	15778_1_1_1
16057_1_1_1	16057_1_1_1
16354_1_1_1	16354_1_1_1
16710_1_1_1	16710_1_1_1
16926_1_1_1	16926_1_1_1
16926_1_1_1	16424_1_1_1
17474_1_1_1	17474_1_1_1
17766_1_1_1	17766_1_1_1
18003_1_1_1	18003_1_1_1
18003_1_1_1	18326_1_1_1
18003_1_1_1	18003_2_1_1
18231_1_1_1	18231_1_1_1
18231_1_1_1	18545_1_1_1
18231_1_1_1	18087_1_1_1
18231_1_1_1	18089_1_1_1
18231_1_1_1	17857_1_1_1
18231_1_1_1	17866_1_1_1
18231_1_1_1	5206_1_1_1
18231_1_1_1	4856_1_1_1
18231_1_1_1	4856_2_1_1
18231_1_1_1	4982_1_1_1
18231_1_1_1	18230_1_1_1
18231_1_1_1	4892_1_1_1
18231_1_1_1	27199_1_1_1
18231_1_1_1	4285_1_1_1
18231_1_1_1	6583_1_1_1
